Open,High,Low,Close,Volume
55.70050048828125,56.2864990234375,55.428001403808594,56.14450073242188,22092000
55.95000076293945,56.699501037597656,55.920501708984375,56.32749938964844,27422000
56.54999923706055,57.5,56.54999923706055,57.42599868774414,34086000
57.72800064086914,58.2760009765625,56.91249847412109,57.67100143432617,35490000
57.79999923706055,58.824501037597656,57.6510009765625,58.45949935913086,40094000
58.5880012512207,58.73699951171875,58.15250015258789,58.24700164794922,23602000
58.025001525878906,58.17900085449219,57.08549880981445,57.54249954223633,30086000
56.69499969482422,57.67250061035156,56.5099983215332,57.49850082397461,23694000
57.59999847412109,58.99549865722656,57.57849884033203,58.9630012512207,30032000
59.1150016784668,60.28549957275391,59.1150016784668,59.86249923706055,42220000
60.29650115966797,60.35599899291992,59.89550018310547,59.95299911499024,25888000
